185.53.44.124 - - [26/Jul/2015:06:29:28 +0000] "GET /rfcs/gitweb/gitweb.cgi?p=rfc.git;a=blob_plain;f=rfc30-accomplishinterval.txt;hb=HEAD HTTP/1.1" 301 727 "-" "Mozilla/5.0 (compatible; XoviBot/2.0; +http://www.xovibot.net/)"
89.208.11.90 - - [20/Jul/2015:19:51:57 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
89.208.11.90 - - [20/Jul/2015:19:51:57 +0000] "GET /projects/vramsteg.png HTTP/1.1" 200 69768 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
95.232.197.35 - - [20/Jul/2015:20:01:05 +0000] "GET / HTTP/1.1" 200 3533 "http://videos-for-your-business.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
95.232.197.35 - - [20/Jul/2015:20:01:06 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
95.232.197.35 - - [20/Jul/2015:20:01:06 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
95.232.197.35 - - [20/Jul/2015:20:01:06 +0000] "GET /tw-m.png HTTP/1.1" 200 6861 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
79.133.199.253 - - [20/Jul/2015:20:07:58 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (X11; Linux armv7l; rv:31.0) Gecko/20100101 Firefox/31.0 Iceweasel/31.6.0"
79.133.199.253 - - [20/Jul/2015:20:07:59 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "-" "Mozilla/5.0 (X11; Linux armv7l; rv:31.0) Gecko/20100101 Firefox/31.0 Iceweasel/31.6.0"
64.22.251.193 - - [20/Jul/2015:20:21:11 +0000] "GET / HTTP/1.1" 200 3477 "http://taskwarrior.org/docs/best-practices.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:11 +0000] "GET /tw-m.png HTTP/1.1" 200 6805 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:11 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17533 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:11 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 7963 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:12 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23545 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:12 +0000] "GET /favicon.ico HTTP/1.1" 200 1658 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:15 +0000] "GET /piwik/piwik.js HTTP/1.1" 301 519 "http://flod.us/index2.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:15 +0000] "GET /piwik/piwik.php?action_name=flod.us&idsite=6&rec=1&r=205628&h=16&m=26&s=32&url=http%3A%2F%2Fflod.us%2Findex2.html&urlref=http%3A%2F%2Ftaskwarrior.org%2Fdocs%2Fbest-practices.html&_id=672b19ff72336072&_idts=1437423993&_idvc=1&_idn=0&_refts=1437423993&_viewts=1437423993&_ref=http%3A%2F%2Ftaskwarrior.org%2Fdocs%2Fbest-practices.html&send_image=0&pdf=1&qt=0&realp=0&wma=0&dir=0&fla=1&java=1&gears=0&ag=0&cookie=1&res=1920x1080&gt_ms=138 HTTP/1.1" 301 1170 "http://flod.us/index2.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:16 +0000] "GET /piwik/piwik.php?action_name=%3A%3A%20holidata.net%20%3A%3A&idsite=5&rec=1&r=703534&h=16&m=26&s=33&url=http%3A%2F%2Fholidata.net%2F&urlref=http%3A%2F%2Ftaskwarrior.org%2Fdocs%2Fbest-practices.html&_id=4405ff2a9ae07e4d&_idts=1437423993&_idvc=1&_idn=0&_refts=1437423994&_viewts=1437423993&_ref=http%3A%2F%2Ftaskwarrior.org%2Fdocs%2Fbest-practices.html&send_image=0&pdf=1&qt=0&realp=0&wma=0&dir=0&fla=1&java=1&gears=0&ag=0&cookie=1&res=1920x1080&gt_ms=199 HTTP/1.1" 301 1193 "http://holidata.net/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:21:39 +0000] "GET /piwik/piwik.php?action_name=flod.us&idsite=6&rec=1&r=415507&h=16&m=26&s=56&url=http%3A%2F%2Fflod.us%2Fdetails.html&urlref=http%3A%2F%2Fflod.us%2Findex2.html&_id=672b19ff72336072&_idts=1437423993&_idvc=1&_idn=0&_refts=1437423993&_viewts=1437423993&_ref=http%3A%2F%2Ftaskwarrior.org%2Fdocs%2Fbest-practices.html&send_image=0&pdf=1&qt=0&realp=0&wma=0&dir=0&fla=1&java=1&gears=0&ag=0&cookie=1&res=1920x1080&gt_ms=157 HTTP/1.1" 301 1154 "http://flod.us/details.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
180.76.15.8 - - [20/Jul/2015:20:25:31 +0000] "GET / HTTP/1.1" 200 12644 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.8 - - [20/Jul/2015:20:25:51 +0000] "GET / HTTP/1.1" 200 12644 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
46.135.5.249 - - [20/Jul/2015:20:32:53 +0000] "GET /projects/vit.html HTTP/1.1" 200 1896 "http://taskwarrior.org/tools/" "Mozilla/5.0 (Linux; Android 5.0.2; LG-E975 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
46.135.5.249 - - [20/Jul/2015:20:32:54 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Linux; Android 5.0.2; LG-E975 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
46.135.5.249 - - [20/Jul/2015:20:32:54 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Linux; Android 5.0.2; LG-E975 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
46.135.5.249 - - [20/Jul/2015:20:32:56 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Linux; Android 5.0.2; LG-E975 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
64.22.251.193 - - [20/Jul/2015:20:51:28 +0000] "GET /projects/vit.html HTTP/1.1" 200 1840 "http://taskwarrior.org/docs/tutorials/start.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
63.124.6.12 - - [20/Jul/2015:21:14:56 +0000] "GET /projects/tasksh.html HTTP/1.1" 200 2041 "https://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0"
63.124.6.12 - - [20/Jul/2015:21:14:56 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/tasksh.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0"
63.124.6.12 - - [20/Jul/2015:21:14:56 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/tasksh.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0"
63.124.6.12 - - [20/Jul/2015:21:14:56 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0"
63.124.6.12 - - [20/Jul/2015:21:14:57 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0"
79.133.199.253 - - [20/Jul/2015:21:30:06 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (X11; Linux armv7l; rv:31.0) Gecko/20100101 Firefox/31.0 Iceweasel/31.6.0"
79.133.199.253 - - [20/Jul/2015:21:30:08 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "-" "Mozilla/5.0 (X11; Linux armv7l; rv:31.0) Gecko/20100101 Firefox/31.0 Iceweasel/31.6.0"
174.21.255.139 - - [20/Jul/2015:21:50:13 +0000] "GET / HTTP/1.1" 200 3533 "http://taskwarrior.org/docs/commands/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.130 Chrome/43.0.2357.130 Safari/537.36"
174.21.255.139 - - [20/Jul/2015:21:50:13 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.130 Chrome/43.0.2357.130 Safari/537.36"
174.21.255.139 - - [20/Jul/2015:21:50:13 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.130 Chrome/43.0.2357.130 Safari/537.36"
174.21.255.139 - - [20/Jul/2015:21:50:13 +0000] "GET /tw-m.png HTTP/1.1" 200 6861 "http://tasktools.org/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.130 Chrome/43.0.2357.130 Safari/537.36"
174.21.255.139 - - [20/Jul/2015:21:50:13 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.130 Chrome/43.0.2357.130 Safari/537.36"
174.21.255.139 - - [20/Jul/2015:21:50:13 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.130 Chrome/43.0.2357.130 Safari/537.36"
46.119.112.178 - - [20/Jul/2015:22:20:57 +0000] "GET /projects/ HTTP/1.1" 403 474 "http://anapa-inns.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.50"
46.119.112.178 - - [20/Jul/2015:22:20:58 +0000] "GET /projects/ HTTP/1.1" 403 474 "http://anapa-inns.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.50"
46.119.112.178 - - [20/Jul/2015:22:20:58 +0000] "GET /projects/ HTTP/1.1" 403 474 "http://anapa-inns.ru/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.50"
66.249.75.161 - - [20/Jul/2015:22:23:13 +0000] "GET /projects/libvitapi.html HTTP/1.1" 404 508 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
77.58.169.93 - - [20/Jul/2015:22:29:38 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0"
46.118.155.4 - - [20/Jul/2015:23:04:09 +0000] "GET /projects/ HTTP/1.1" 403 474 "http://azartclub.org/" "Mozilla/4.0 (compatible; MSIE 4.01; Digital AlphaServer 1000A 4/233; Windows NT; Powered By 64-Bit Alpha Processor)"
46.118.155.4 - - [20/Jul/2015:23:04:12 +0000] "GET /projects/ HTTP/1.1" 403 474 "http://azartclub.org/" "Mozilla/4.0 (compatible; MSIE 4.01; Digital AlphaServer 1000A 4/233; Windows NT; Powered By 64-Bit Alpha Processor)"
129.27.3.93 - - [20/Jul/2015:23:23:47 +0000] "GET /projects/vramsteg.html HTTP/1.1" 200 4963 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:10.0.4) Gecko/20100101 Firefox/10.0.4 Iceweasel/10.0.4"
180.76.15.163 - - [20/Jul/2015:23:27:55 +0000] "GET / HTTP/1.1" 304 175 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
189.61.170.190 - - [20/Jul/2015:23:36:45 +0000] "GET / HTTP/1.1" 200 3533 "http://buttons-for-website.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
189.61.170.190 - - [20/Jul/2015:23:36:46 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
189.61.170.190 - - [20/Jul/2015:23:36:46 +0000] "GET /tw-m.png HTTP/1.1" 200 6861 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
189.61.170.190 - - [20/Jul/2015:23:36:46 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
54.209.60.63 - - [20/Jul/2015:23:59:16 +0000] "GET /projects/vit.html HTTP/1.1" 200 1859 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"
82.47.242.213 - - [21/Jul/2015:00:08:56 +0000] "GET /projects/taskd.html HTTP/1.1" 200 1996 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:08:56 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/taskd.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:08:56 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/taskd.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:08:57 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:08:57 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/projects/taskd.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:09:02 +0000] "GET /tw-m.png HTTP/1.1" 200 6860 "http://central.tasktools.org/taskd-1.2.0.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:09:28 +0000] "GET /piwik/piwik.js HTTP/1.1" 301 575 "http://flod.us/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
82.47.242.213 - - [21/Jul/2015:00:09:29 +0000] "GET /piwik/piwik.php?action_name=flod.us&idsite=6&rec=1&r=873177&h=1&m=14&s=46&url=http%3A%2F%2Fflod.us%2F&urlref=http%3A%2F%2Fcentral.tasktools.org%2Ftaskd-1.2.0.html&_id=7fb10efd38a1a47b&_idts=1437437687&_idvc=1&_idn=0&_refts=1437437687&_viewts=1437437687&_ref=http%3A%2F%2Fcentral.tasktools.org%2Ftaskd-1.2.0.html&send_image=0&pdf=1&qt=0&realp=0&wma=0&dir=0&fla=1&java=1&gears=0&ag=0&cookie=1&res=1366x768&gt_ms=113 HTTP/1.1" 301 1187 "http://flod.us/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
66.249.75.152 - - [21/Jul/2015:01:10:01 +0000] "GET /projects/taskd.html HTTP/1.1" 304 212 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
45.53.202.230 - - [21/Jul/2015:01:17:39 +0000] "GET / HTTP/1.1" 200 3533 "http://taskwarrior.org/docs/best-practices.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
45.53.202.230 - - [21/Jul/2015:01:17:39 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
45.53.202.230 - - [21/Jul/2015:01:17:40 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
45.53.202.230 - - [21/Jul/2015:01:17:40 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
45.53.202.230 - - [21/Jul/2015:01:17:40 +0000] "GET /tw-m.png HTTP/1.1" 200 6860 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
45.53.202.230 - - [21/Jul/2015:01:17:40 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
66.249.83.155 - - [21/Jul/2015:02:53:05 +0000] "GET / HTTP/1.1" 200 3533 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
66.249.83.161 - - [21/Jul/2015:02:53:05 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
50.127.207.47 - - [21/Jul/2015:03:12:44 +0000] "GET /about.html HTTP/1.1" 200 2019 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:39.0) Gecko/20100101 Firefox/39.0"
54.166.24.170 - - [21/Jul/2015:03:15:31 +0000] "GET / HTTP/1.1" 200 3477 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
54.205.13.179 - - [21/Jul/2015:03:22:00 +0000] "GET / HTTP/1.1" 200 3533 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
54.205.13.179 - - [21/Jul/2015:03:22:00 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
54.205.13.179 - - [21/Jul/2015:03:22:00 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
86.15.36.65 - - [21/Jul/2015:03:37:53 +0000] "GET /piwik/piwik.js HTTP/1.1" 301 575 "http://holidata.net/json.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
86.15.36.65 - - [21/Jul/2015:03:37:54 +0000] "GET /piwik/piwik.php?action_name=%3A%3A%20holidata.net%20%3A%3A&idsite=5&rec=1&r=662362&h=4&m=43&s=12&url=http%3A%2F%2Fholidata.net%2Fjson.html&urlref=https%3A%2F%2Fwww.google.co.uk%2F&_id=ec290eae2428e8fb&_idts=1437450193&_idvc=1&_idn=0&_refts=1437450193&_viewts=1437450193&_ref=https%3A%2F%2Fwww.google.co.uk%2F&send_image=0&pdf=1&qt=0&realp=0&wma=0&dir=0&fla=1&java=1&gears=0&ag=0&cookie=1&res=1920x1080&gt_ms=111 HTTP/1.1" 301 1200 "http://holidata.net/json.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
61.135.189.161 - - [21/Jul/2015:03:53:20 +0000] "GET /gitweb/gitweb.cgi?p=rfc.git;a=blob_plain;f=rfc31-urgency.txt;hb=HEAD HTTP/1.1" 301 640 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
61.135.189.161 - - [21/Jul/2015:03:53:36 +0000] "GET / HTTP/1.1" 304 175 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
77.75.79.11 - - [21/Jul/2015:03:54:42 +0000] "GET /robots.txt HTTP/1.1" 404 501 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://fulltext.sblog.cz/)"
77.75.79.11 - - [21/Jul/2015:03:54:42 +0000] "GET /projects/performance.html HTTP/1.1" 304 211 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://fulltext.sblog.cz/)"
77.75.79.11 - - [21/Jul/2015:03:54:48 +0000] "GET /projects/taskwarrior.html HTTP/1.1" 304 212 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://fulltext.sblog.cz/)"
66.249.75.170 - - [21/Jul/2015:03:57:59 +0000] "GET /robots.txt HTTP/1.1" 404 501 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.161 - - [21/Jul/2015:03:57:59 +0000] "GET / HTTP/1.1" 200 3533 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
68.180.228.44 - - [21/Jul/2015:03:58:38 +0000] "GET /robots.txt HTTP/1.1" 404 471 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
68.180.228.44 - - [21/Jul/2015:03:58:38 +0000] "GET /talks/lt-git.pdf HTTP/1.1" 200 108341 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
54.211.60.123 - - [21/Jul/2015:04:01:46 +0000] "GET /projects/taskwarrior.html HTTP/1.1" 200 2394 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
54.211.60.123 - - [21/Jul/2015:04:01:59 +0000] "GET /projects/vit.html HTTP/1.1" 200 1840 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
83.27.88.206 - - [21/Jul/2015:04:15:24 +0000] "GET /index.php?option=com_users&view=registration HTTP/1.0" 404 501 "http://tasktools.org" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0"
83.27.88.206 - - [21/Jul/2015:04:15:24 +0000] "GET /index.php?option=com_users&view=registration HTTP/1.0" 404 501 "http://tasktools.org" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0"
83.27.88.206 - - [21/Jul/2015:04:15:24 +0000] "GET /index.php?option=com_users&view=registration HTTP/1.0" 404 501 "http://tasktools.org" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0"
83.27.88.206 - - [21/Jul/2015:04:15:25 +0000] "GET /index.php?option=com_users&view=registration HTTP/1.0" 404 501 "http://tasktools.org" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0"
54.159.250.230 - - [21/Jul/2015:04:28:46 +0000] "GET /index.html HTTP/1.1" 200 3477 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
37.115.191.45 - - [21/Jul/2015:04:28:48 +0000] "GET /projects/ HTTP/1.1" 403 474 "http://topmira.com/" "Mozilla/5.0 (Windows NT 5.1; U; en) Opera 8.00"
